model,model_seed,customer_set,beta,lambda_concentration,cost_increase_pct,common_global_risk,common_global_cvar90,common_max_vehicle_risk,common_edge_burden_gini_used,common_top10_burden_share,common_risk_reduction_pct
Stable-Tail-GNN,6,A,1.0,0.5,0.22570719602977676,2.828177833917598,0.05166484938591688,0.9593339428150831,0.7297608041363473,0.7195221148104054,nan
Stable-Tail-GNN,6,A,1.0,1.0,0.2617063751189388,2.7457360763376335,0.05089881748884083,0.892043044367604,0.721617719151776,0.7108741259244702,nan
Stable-Tail-GNN,6,A,1.0,2.0,0.3248881508983377,2.442805713104632,0.04554369394147144,0.8478512254428592,0.6904370834705542,0.6704047910624349,nan
Stable-Tail-GNN,7,A,1.0,0.0,0.18284669490102426,3.131620418616633,0.07975425753295863,1.083951574344177,0.7481652971382743,0.7476611769300472,nan
Stable-Tail-GNN,7,A,1.0,0.5,0.2188018433179723,2.7895602816089555,0.05116919768119059,0.9587318005984414,0.7304074010570224,0.7208265981399216,nan
Stable-Tail-GNN,7,A,1.0,1.0,0.25319576857777204,2.571414722366129,0.045271123909293304,0.8924325013827502,0.7037945791683695,0.6881559102573898,nan
Stable-Tail-GNN,7,A,1.0,2.0,0.30843411257672715,2.4334105680054106,0.0415569101905575,0.8460751708107622,0.6859042070991014,0.665755605651349,nan
Stable-Tail-GNN,8,A,1.0,0.0,0.17910707289315095,3.45025327373866,0.08188197391139004,0.9653219976947793,0.7638855923285572,0.7701162395535726,nan
Stable-Tail-GNN,8,A,1.0,0.5,0.22813336069702783,3.1061261428308375,0.06516153778788744,0.9829780051912355,0.7455012399735533,0.7442539703331308,nan
Stable-Tail-GNN,8,A,1.0,1.0,0.26101233231963283,2.7044865592350815,0.04987018293883685,0.930740564266725,0.7220119744455712,0.7099367183352031,nan
Stable-Tail-GNN,8,A,1.0,2.0,0.3243553051362898,2.4540996644340787,0.04720574073749897,0.8172700531405264,0.6920839001455179,0.6725156572357036,nan
Stable-Tail-GNN,9,A,1.0,0.0,0.15208555974136853,3.249358957610563,0.08451831257027873,0.9509815787743385,0.7487799580807548,0.750331786970249,nan
Stable-Tail-GNN,9,A,1.0,0.5,0.18264804742771507,3.2689117818702456,0.08244506636475583,1.174368150187035,0.7575094179399666,0.7581678067940973,nan
Stable-Tail-GNN,9,A,1.0,1.0,0.21040675355379498,2.883536675325294,0.05768766149919198,0.9524585458074452,0.7325800984846317,0.7251302218298828,nan
Stable-Tail-GNN,9,A,1.0,2.0,0.2614621455906672,2.6727084449617164,0.052297968177918305,0.8685152271374713,0.7113956438240499,0.6989293110857984,nan
