method,customer_set,budget,value_mean,value_std,cost_increase_mean,model_seeds,metric
GCN,A,0.325,1.2961908522179875,0.08107790527653505,0.26100323824811006,10,LoadRisk
GCN,A,0.33,1.2911716413120897,0.07780630091586416,0.2640464407078666,10,LoadRisk
GCN,A,0.335,1.2869006699624979,0.07751313058339497,0.2652368359990062,10,LoadRisk
GCN,A,0.34,1.264150788003816,0.08570592836952827,0.27113284799243764,10,LoadRisk
GCN,A,0.345,1.2332502435618617,0.10559895392268971,0.2858658084129035,10,LoadRisk
GCN,A,0.35,1.2287199706128025,0.11079050692070519,0.2888068352886197,10,LoadRisk
GCN,A,0.355,1.2111314508718412,0.09374565389668588,0.2983824751143732,10,LoadRisk
GCN,A,0.36,1.198348964794328,0.08919901702308734,0.30545590687851004,10,LoadRisk
GCN,A,0.365,1.198348964794328,0.08919901702308734,0.30545590687851004,10,LoadRisk
GCN,A,0.37,1.198348964794328,0.08919901702308734,0.30545590687851004,10,LoadRisk
GCN,A,0.375,1.198348964794328,0.08919901702308734,0.30545590687851004,10,LoadRisk
GCN,A,0.38,1.198348964794328,0.08919901702308734,0.30545590687851004,10,LoadRisk
GCN,A,0.385,1.198348964794328,0.08919901702308734,0.30545590687851004,10,LoadRisk
GCN,A,0.39,1.1841822885140603,0.07349638416396365,0.31157885120680756,10,LoadRisk
GCN,A,0.395,1.1841822885140603,0.07349638416396365,0.31157885120680756,10,LoadRisk
GCN,A,0.4,1.1773720706413477,0.07484765006149675,0.31555227582145734,10,LoadRisk
GCN,B,0.1,3.8907927300449785,0.0,0.0,10,LoadRisk
GCN,B,0.105,3.8907927300449785,0.0,0.0,10,LoadRisk
GCN,B,0.11,3.8907927300449785,0.0,0.0,10,LoadRisk
GCN,B,0.115,3.8907927300449785,0.0,0.0,10,LoadRisk
GCN,B,0.12,3.8907927300449785,0.0,0.0,10,LoadRisk
GCN,B,0.125,3.862266841778071,0.09020677920290125,0.003640670603407316,10,LoadRisk
GCN,B,0.13,3.743159840932595,0.20277987612333967,0.01760492628715868,10,LoadRisk
GCN,B,0.135,3.400409406915044,0.33547115301573316,0.056102340665231676,10,LoadRisk
GCN,B,0.14,3.179068061355433,0.32042811211570343,0.0821616135071876,10,LoadRisk
GCN,B,0.145,2.9601044163726584,0.17604906825917957,0.11340252841254954,10,LoadRisk
GCN,B,0.15,2.876298966583012,0.15360563314890402,0.12367129585333247,10,LoadRisk
GCN,B,0.155,2.8458973703495567,0.17003701161606788,0.12819927207234766,10,LoadRisk
GCN,B,0.16,2.8458973703495567,0.17003701161606788,0.12819927207234766,10,LoadRisk
GCN,B,0.165,2.8458973703495567,0.17003701161606788,0.12819927207234766,10,LoadRisk
GCN,B,0.17,2.8458973703495567,0.17003701161606788,0.12819927207234766,10,LoadRisk
GCN,B,0.175,2.8458973703495567,0.17003701161606788,0.12819927207234766,10,LoadRisk
GCN,B,0.18,2.8458973703495567,0.17003701161606788,0.12819927207234766,10,LoadRisk
GCN,B,0.185,2.8458973703495567,0.17003701161606788,0.12819927207234766,10,LoadRisk
GCN,B,0.19,2.8458973703495567,0.17003701161606788,0.12819927207234766,10,LoadRisk
GCN,B,0.195,2.8458973703495567,0.17003701161606788,0.12819927207234766,10,LoadRisk
GCN,B,0.2,2.806320410431824,0.1722736579212104,0.13172951031303184,10,LoadRisk
GCN,B,0.205,2.8007562729627047,0.1797152352975819,0.13245600079467695,10,LoadRisk
GCN,B,0.21,2.6981714134975783,0.2816204585225399,0.1429951153082069,10,LoadRisk
GCN,B,0.215,2.5914831556291413,0.3653960100879061,0.15249143223351017,10,LoadRisk
GCN,B,0.22,2.5331609199757055,0.41757845909332947,0.15844253225771382,10,LoadRisk
GCN,B,0.225,2.4114373130339786,0.3946410899646794,0.17238583852851658,10,LoadRisk
GCN,B,0.23,2.306278547590222,0.33161098304508113,0.1867171428907695,10,LoadRisk
GCN,B,0.235,2.224034006686006,0.26841267667265756,0.20009874758088855,10,LoadRisk
GCN,B,0.24,2.1104116411298817,0.21686067219515365,0.2106071571377043,10,LoadRisk
GCN,B,0.245,2.025264034409077,0.13950245708582923,0.2191614438306459,10,LoadRisk
GCN,B,0.25,2.025264034409077,0.13950245708582923,0.2191614438306459,10,LoadRisk
GCN,B,0.255,2.025264034409077,0.13950245708582923,0.2191614438306459,10,LoadRisk
GCN,B,0.26,2.025264034409077,0.13950245708582923,0.2191614438306459,10,LoadRisk
GCN,B,0.265,2.013196397070696,0.1544441835172425,0.2214129879832285,10,LoadRisk
GCN,B,0.27,2.0067367711758624,0.16061301646176163,0.22323824844250958,10,LoadRisk
GCN,B,0.275,2.000096751303138,0.16989266298611308,0.22442866032051048,10,LoadRisk
GCN,B,0.28,1.961991716023655,0.19758227589036,0.22953094139883126,10,LoadRisk
GCN,B,0.285,1.9321574889959927,0.18905641899022724,0.23485415772589996,10,LoadRisk
GCN,B,0.29,1.914969419815159,0.19288226300962652,0.23831679032814174,10,LoadRisk
GCN,B,0.295,1.8830469333884694,0.20032169593087257,0.24395204344604665,10,LoadRisk
GCN,B,0.3,1.8309436191254211,0.18150217973397606,0.24872238030744223,10,LoadRisk
GCN,B,0.305,1.7672161988373436,0.17102867037405795,0.25668176798729786,10,LoadRisk
GCN,B,0.31,1.740751591259754,0.16124664615117237,0.261116865133778,10,LoadRisk
GCN,B,0.315,1.7276243004505716,0.14947584283372942,0.26484860345026406,10,LoadRisk
GCN,B,0.32,1.6887701762303593,0.11014927892150674,0.2731299714755943,10,LoadRisk
GCN,B,0.325,1.6799208857174672,0.10350580778334588,0.2758130665299606,10,LoadRisk
GCN,B,0.33,1.6670249151721646,0.10952127261180951,0.27749810623746946,10,LoadRisk
GCN,B,0.335,1.6635114573429959,0.1138146596153186,0.2785911274225461,10,LoadRisk
GCN,B,0.34,1.6584183483562243,0.1109228921724778,0.2797202932407773,10,LoadRisk
GCN,B,0.345,1.6368595007736508,0.1085817409055047,0.2832502104837886,10,LoadRisk
GCN,B,0.35,1.6211172385102635,0.1149355398063322,0.28747119583806147,10,LoadRisk
GCN,B,0.355,1.6049015786755496,0.12489952826690158,0.2934865504063062,10,LoadRisk
GCN,B,0.36,1.6008150198293722,0.12532479136849842,0.29468799699155684,10,LoadRisk
GCN,B,0.365,1.5892315489360973,0.12224989222841252,0.30047301670065457,10,LoadRisk
GCN,B,0.37,1.578164435906966,0.11627115304695358,0.3037216417831362,10,LoadRisk
GCN,B,0.375,1.5519560007279614,0.10392728087867525,0.30908523264327636,10,LoadRisk
GCN,B,0.38,1.539956045872668,0.08728885573665662,0.3131346682658082,10,LoadRisk
GCN,B,0.385,1.5199187939095873,0.06321825205690505,0.32044175136486475,10,LoadRisk
GCN,B,0.39,1.5172597299695432,0.060352584874408366,0.32265377447126975,10,LoadRisk
GCN,B,0.395,1.5141986420188114,0.05773674332127703,0.3248965980522532,10,LoadRisk
GCN,B,0.4,1.5141986420188114,0.05773674332127703,0.3248965980522532,10,LoadRisk
Stable-Tail-GNN,A,0.1,3.795939662865827,0.8919499636495289,0.027545200626923273,10,LoadRisk
Stable-Tail-GNN,A,0.105,3.5660435252259775,1.0878531071000161,0.03972962232771593,10,LoadRisk
Stable-Tail-GNN,A,0.11,3.0721017371798753,0.9514444383765982,0.06598130618130534,10,LoadRisk
Stable-Tail-GNN,A,0.115,2.770268404346121,0.8720786548313738,0.08288706499459722,10,LoadRisk
Stable-Tail-GNN,A,0.12,2.5204336069590223,0.6796348889385498,0.09570954743214583,10,LoadRisk
Stable-Tail-GNN,A,0.125,2.3033844638713927,0.1499993983451711,0.10793395474067644,10,LoadRisk
Stable-Tail-GNN,A,0.13,2.3033844638713927,0.1499993983451711,0.10793395474067644,10,LoadRisk
Stable-Tail-GNN,A,0.135,2.3033844638713927,0.1499993983451711,0.10793395474067644,10,LoadRisk
Stable-Tail-GNN,A,0.14,2.3033844638713927,0.1499993983451711,0.10793395474067644,10,LoadRisk
Stable-Tail-GNN,A,0.145,2.3033844638713927,0.1499993983451711,0.10793395474067644,10,LoadRisk
Stable-Tail-GNN,A,0.15,2.285883183059454,0.15637383738559466,0.10845679836520816,10,LoadRisk
Stable-Tail-GNN,A,0.155,2.15471886387385,0.2954410633839565,0.11653427662495248,10,LoadRisk
Stable-Tail-GNN,A,0.16,2.074192888623559,0.36021604877461944,0.12276871911500312,10,LoadRisk
Stable-Tail-GNN,A,0.165,2.0373251246027557,0.37657606018037826,0.12658072586611244,10,LoadRisk
Stable-Tail-GNN,A,0.17,1.9890977989519307,0.379571224779808,0.13075215802553092,10,LoadRisk
Stable-Tail-GNN,A,0.175,1.9662561865561095,0.40172162319705057,0.13261024076252936,10,LoadRisk
Stable-Tail-GNN,A,0.18,1.835767763782913,0.2613867583899078,0.14422957949594634,10,LoadRisk
Stable-Tail-GNN,A,0.185,1.7236905594172653,0.2165004100994715,0.1532633914698847,10,LoadRisk
Stable-Tail-GNN,A,0.19,1.6918485036740556,0.21925403910851046,0.15761293911870802,10,LoadRisk
Stable-Tail-GNN,A,0.195,1.6535940533231,0.13700055156764518,0.16254795555573714,10,LoadRisk
Stable-Tail-GNN,A,0.2,1.596126592134334,0.1282697789244717,0.1730023277047839,10,LoadRisk
Stable-Tail-GNN,A,0.205,1.5588534928862798,0.13376840828310466,0.17972073614003345,10,LoadRisk
Stable-Tail-GNN,A,0.21,1.5548098086914068,0.13665108997230022,0.1817562971700293,10,LoadRisk
Stable-Tail-GNN,A,0.215,1.5548098086914068,0.13665108997230022,0.1817562971700293,10,LoadRisk
Stable-Tail-GNN,A,0.22,1.5374690933468271,0.1514085933321275,0.18366983722077906,10,LoadRisk
Stable-Tail-GNN,A,0.225,1.534671027879709,0.15547989763580905,0.18466724409183158,10,LoadRisk
Stable-Tail-GNN,A,0.23,1.5061188354725679,0.17567626794660968,0.1904032443483759,10,LoadRisk
Stable-Tail-GNN,A,0.235,1.4915144685987514,0.18085296260000905,0.1929394165331691,10,LoadRisk
Stable-Tail-GNN,A,0.24,1.3911060523821845,0.11398272978452606,0.20814888052701894,10,LoadRisk
Stable-Tail-GNN,A,0.245,1.371805061385654,0.11351770931082121,0.2137356231687014,10,LoadRisk
Stable-Tail-GNN,A,0.25,1.3692106808797457,0.11375962686836834,0.2160971655517058,10,LoadRisk
Stable-Tail-GNN,A,0.255,1.3322179817570698,0.06584239169798797,0.2241803735781874,10,LoadRisk
Stable-Tail-GNN,A,0.26,1.3242081000756492,0.07885421410096095,0.2250168039726709,10,LoadRisk
Stable-Tail-GNN,A,0.265,1.3242081000756492,0.07885421410096095,0.2250168039726709,10,LoadRisk
Stable-Tail-GNN,A,0.27,1.3242081000756492,0.07885421410096095,0.2250168039726709,10,LoadRisk
Stable-Tail-GNN,A,0.275,1.3191837509164275,0.08504029588604473,0.22730146835745907,10,LoadRisk
Stable-Tail-GNN,A,0.28,1.317581493486141,0.08752912202501686,0.22776319166676223,10,LoadRisk
Stable-Tail-GNN,A,0.285,1.3103800581203946,0.08463787510143565,0.22977181133172736,10,LoadRisk
Stable-Tail-GNN,A,0.29,1.298101524900663,0.08290502133802202,0.2344396656136037,10,LoadRisk
Stable-Tail-GNN,A,0.295,1.2906680179385748,0.07461476369002464,0.23650440941322257,10,LoadRisk
Stable-Tail-GNN,A,0.3,1.2906680179385748,0.07461476369002464,0.23650440941322257,10,LoadRisk
Stable-Tail-GNN,A,0.305,1.2823687542164388,0.07393611380926184,0.24167495864013083,10,LoadRisk
Stable-Tail-GNN,A,0.31,1.2643925419477393,0.06677468770319483,0.24995957902374064,10,LoadRisk
Stable-Tail-GNN,A,0.315,1.249200404430716,0.08370106488134672,0.2592358668166267,10,LoadRisk
Stable-Tail-GNN,A,0.32,1.2388101128886195,0.08173081539714269,0.26520898017985434,10,LoadRisk
Stable-Tail-GNN,A,0.325,1.2281586138986977,0.08054352310276992,0.2698405532756717,10,LoadRisk
Stable-Tail-GNN,A,0.33,1.2281586138986977,0.08054352310276992,0.2698405532756717,10,LoadRisk
Stable-Tail-GNN,A,0.335,1.2281586138986977,0.08054352310276992,0.2698405532756717,10,LoadRisk
Stable-Tail-GNN,A,0.34,1.2281586138986977,0.08054352310276992,0.2698405532756717,10,LoadRisk
Stable-Tail-GNN,A,0.345,1.2281586138986977,0.08054352310276992,0.2698405532756717,10,LoadRisk
Stable-Tail-GNN,A,0.35,1.2281586138986977,0.08054352310276992,0.2698405532756717,10,LoadRisk
Stable-Tail-GNN,A,0.355,1.2281586138986977,0.08054352310276992,0.2698405532756717,10,LoadRisk
Stable-Tail-GNN,A,0.36,1.225029749112522,0.08277826637562408,0.27490452817725336,10,LoadRisk
Stable-Tail-GNN,A,0.365,1.2207584886343887,0.0875589105014246,0.2778952539140557,10,LoadRisk
Stable-Tail-GNN,A,0.37,1.2194440400588553,0.08912009630064358,0.27966380097107935,10,LoadRisk
Stable-Tail-GNN,A,0.375,1.208851602526907,0.0978829376964614,0.2868234058621499,10,LoadRisk
Stable-Tail-GNN,A,0.38,1.2035209491162555,0.08806118493948857,0.2902618262698712,10,LoadRisk
Stable-Tail-GNN,A,0.385,1.1802318161816086,0.06690958687680354,0.30303847575212495,10,LoadRisk
Stable-Tail-GNN,A,0.39,1.1724669790812714,0.07164279493072079,0.30786140886452457,10,LoadRisk
Stable-Tail-GNN,A,0.395,1.1665788493474103,0.06568084023107745,0.31208499757131297,10,LoadRisk
Stable-Tail-GNN,A,0.4,1.1665170812565508,0.0656226319019092,0.3135406163118912,10,LoadRisk
Stable-Tail-GNN,B,0.1,3.8907927300449785,0.0,0.0,10,LoadRisk
Stable-Tail-GNN,B,0.105,3.8907927300449785,0.0,0.0,10,LoadRisk
Stable-Tail-GNN,B,0.11,3.85930538826907,0.09957171747603996,0.0032616575035634273,10,LoadRisk
Stable-Tail-GNN,B,0.115,3.7797093711217373,0.16470667700233085,0.013396143008120216,10,LoadRisk
Stable-Tail-GNN,B,0.12,3.5635020895237743,0.39340498635905824,0.03452375844131261,10,LoadRisk
Stable-Tail-GNN,B,0.125,3.403428981119812,0.43986885830930944,0.05160315667990033,10,LoadRisk
Stable-Tail-GNN,B,0.13,3.2415928398372147,0.39406353109009884,0.06942114938556634,10,LoadRisk
Stable-Tail-GNN,B,0.135,3.0546273129649744,0.39219687063121483,0.08534882808158264,10,LoadRisk
Stable-Tail-GNN,B,0.14,2.9205728825341395,0.25087798285233315,0.10044520318714927,10,LoadRisk
Stable-Tail-GNN,B,0.145,2.8547102334454624,0.14662537446572002,0.11039883745565462,10,LoadRisk
Stable-Tail-GNN,B,0.15,2.804213610964417,0.12250513415068724,0.1162956474342236,10,LoadRisk
Stable-Tail-GNN,B,0.155,2.804213610964417,0.12250513415068724,0.1162956474342236,10,LoadRisk
Stable-Tail-GNN,B,0.16,2.804213610964417,0.12250513415068724,0.1162956474342236,10,LoadRisk
Stable-Tail-GNN,B,0.165,2.804213610964417,0.12250513415068724,0.1162956474342236,10,LoadRisk
Stable-Tail-GNN,B,0.17,2.7957720902565937,0.1238720210010112,0.11683457365427383,10,LoadRisk
Stable-Tail-GNN,B,0.175,2.735524310329171,0.2333266403204573,0.12029742190975885,10,LoadRisk
Stable-Tail-GNN,B,0.18,2.691262614515862,0.23971981173953494,0.12515358071205393,10,LoadRisk
Stable-Tail-GNN,B,0.185,2.557652507311608,0.32864688908938544,0.13566739060650004,10,LoadRisk
Stable-Tail-GNN,B,0.19,2.4891821511231242,0.34261156525582886,0.14378564731744675,10,LoadRisk
Stable-Tail-GNN,B,0.195,2.453477716507312,0.3624567251552443,0.14852648391983359,10,LoadRisk
Stable-Tail-GNN,B,0.2,2.3536279386234513,0.33936340334628246,0.1583697158257236,10,LoadRisk
Stable-Tail-GNN,B,0.205,2.2385640180817457,0.3359667448255628,0.16628859849187544,10,LoadRisk
Stable-Tail-GNN,B,0.21,2.1543642328512105,0.3416367505690228,0.17585216817606492,10,LoadRisk
Stable-Tail-GNN,B,0.215,2.084477611036509,0.30439741644474766,0.18171259928715522,10,LoadRisk
Stable-Tail-GNN,B,0.22,2.054502292405369,0.2888139824092624,0.18410862269338918,10,LoadRisk
Stable-Tail-GNN,B,0.225,1.978872508813583,0.21214894830582778,0.19182944777214622,10,LoadRisk
Stable-Tail-GNN,B,0.23,1.9641749108611333,0.19399140434296155,0.1949098460018558,10,LoadRisk
Stable-Tail-GNN,B,0.235,1.9483261615555487,0.18642364298958833,0.19717202645202295,10,LoadRisk
Stable-Tail-GNN,B,0.24,1.9008812928922834,0.12448570883756564,0.20416360679221723,10,LoadRisk
Stable-Tail-GNN,B,0.245,1.8851895810984918,0.10668309845011209,0.2063352387186924,10,LoadRisk
Stable-Tail-GNN,B,0.25,1.8713390640025644,0.118149755743325,0.2087803838496422,10,LoadRisk
Stable-Tail-GNN,B,0.255,1.8323068811820769,0.11154851656448833,0.21392367928579828,10,LoadRisk
Stable-Tail-GNN,B,0.26,1.815557855700526,0.12359828567860885,0.21709116572737047,10,LoadRisk
Stable-Tail-GNN,B,0.265,1.8061846185309487,0.12383374343666516,0.2181459576326778,10,LoadRisk
Stable-Tail-GNN,B,0.27,1.7879729374444566,0.13733036625567002,0.223648885773622,10,LoadRisk
Stable-Tail-GNN,B,0.275,1.7716705311411107,0.1263667300850607,0.22617352615391018,10,LoadRisk
Stable-Tail-GNN,B,0.28,1.7695717237840742,0.12579084049383638,0.22732485581295525,10,LoadRisk
Stable-Tail-GNN,B,0.285,1.7594020098110577,0.1169884350229543,0.22901187724244468,10,LoadRisk
Stable-Tail-GNN,B,0.29,1.7460417658683827,0.10736021715873571,0.2317566480772783,10,LoadRisk
Stable-Tail-GNN,B,0.295,1.698209369153055,0.071071273598984,0.2401468563772673,10,LoadRisk
Stable-Tail-GNN,B,0.3,1.6797544544424223,0.056904154657796545,0.24510473536383365,10,LoadRisk
Stable-Tail-GNN,B,0.305,1.658020085369817,0.05124737376746548,0.2485965155434497,10,LoadRisk
Stable-Tail-GNN,B,0.31,1.643096689955329,0.050258193239097124,0.2544095945565008,10,LoadRisk
Stable-Tail-GNN,B,0.315,1.6298645035595576,0.05805778901353811,0.2569916015998993,10,LoadRisk
Stable-Tail-GNN,B,0.32,1.622577533554568,0.061473842188236344,0.2602990253712406,10,LoadRisk
Stable-Tail-GNN,B,0.325,1.609792873419585,0.07487492644343983,0.26380935018234614,10,LoadRisk
Stable-Tail-GNN,B,0.33,1.6057542835488827,0.07710884806931728,0.2677812559700599,10,LoadRisk
Stable-Tail-GNN,B,0.335,1.6057542835488827,0.07710884806931728,0.2677812559700599,10,LoadRisk
Stable-Tail-GNN,B,0.34,1.5964202358744313,0.07924167626930485,0.2705925795746186,10,LoadRisk
Stable-Tail-GNN,B,0.345,1.5924501985221353,0.08158814598720993,0.27307485197957143,10,LoadRisk
Stable-Tail-GNN,B,0.35,1.5912280545551913,0.07888890004010674,0.27387177046189004,10,LoadRisk
Stable-Tail-GNN,B,0.355,1.5892392573870426,0.07471562191874213,0.2769224050916328,10,LoadRisk
Stable-Tail-GNN,B,0.36,1.5815408987206574,0.0665740717012392,0.2803846589424636,10,LoadRisk
Stable-Tail-GNN,B,0.365,1.5815408987206574,0.0665740717012392,0.2803846589424636,10,LoadRisk
Stable-Tail-GNN,B,0.37,1.5722092822826457,0.06112507553475726,0.28387790204686847,10,LoadRisk
Stable-Tail-GNN,B,0.375,1.5648343243289142,0.05648853238710383,0.2880890762229347,10,LoadRisk
Stable-Tail-GNN,B,0.38,1.5648343243289142,0.05648853238710383,0.2880890762229347,10,LoadRisk
Stable-Tail-GNN,B,0.385,1.5572643093634155,0.05946951842126882,0.29241346055591305,10,LoadRisk
Stable-Tail-GNN,B,0.39,1.5378103176303388,0.06938765865471608,0.301298206195905,10,LoadRisk
Stable-Tail-GNN,B,0.395,1.5365783142268377,0.06702725703675397,0.3037278509849151,10,LoadRisk
Stable-Tail-GNN,B,0.4,1.5318799286652178,0.07638146563397696,0.30650985634111616,10,LoadRisk
TEG-low,A,0.1,4.383431456681832,0.008686756882824501,6.716568281379433e-07,10,LoadRisk
TEG-low,A,0.105,4.383431456681832,0.008686756882824501,6.716568281379433e-07,10,LoadRisk
TEG-low,A,0.11,4.029445638819847,0.7595202881744985,0.01812646165252002,10,LoadRisk
TEG-low,A,0.115,3.7610329708563057,0.998516113898789,0.03279792516260216,10,LoadRisk
TEG-low,A,0.12,3.551446882572099,1.0374680850335847,0.044416109430169555,10,LoadRisk
TEG-low,A,0.125,2.7819216813076486,0.8495960887852737,0.09090669678213646,10,LoadRisk
TEG-low,A,0.13,2.3481768027703382,0.12431084253799408,0.11622373644017307,10,LoadRisk
TEG-low,A,0.135,2.3139638143730448,0.11426589433860629,0.11887759207880944,10,LoadRisk
TEG-low,A,0.14,2.3139638143730448,0.11426589433860629,0.11887759207880944,10,LoadRisk
TEG-low,A,0.145,2.3139638143730448,0.11426589433860629,0.11887759207880944,10,LoadRisk
TEG-low,A,0.15,2.3139638143730448,0.11426589433860629,0.11887759207880944,10,LoadRisk
TEG-low,A,0.155,2.3139638143730448,0.11426589433860629,0.11887759207880944,10,LoadRisk
TEG-low,A,0.16,2.3139638143730448,0.11426589433860629,0.11887759207880944,10,LoadRisk
TEG-low,A,0.165,2.3139638143730448,0.11426589433860629,0.11887759207880944,10,LoadRisk
TEG-low,A,0.17,2.2732697375322037,0.18427701378654057,0.12335155853748406,10,LoadRisk
TEG-low,A,0.175,2.20189841804685,0.25029613832132175,0.12976713099272238,10,LoadRisk
TEG-low,A,0.18,2.172091365666926,0.2944139529078976,0.13244896692243846,10,LoadRisk
TEG-low,A,0.185,2.067822055338671,0.35584124290951824,0.1412813080221803,10,LoadRisk
TEG-low,A,0.19,2.0306354878297634,0.3534911220929664,0.1447771164573614,10,LoadRisk
TEG-low,A,0.195,1.9270338028339336,0.31012678209154915,0.15411742642149256,10,LoadRisk
TEG-low,A,0.2,1.8644193776787916,0.29888287656545987,0.1622852046896165,10,LoadRisk
TEG-low,A,0.205,1.7112334605221755,0.18646775571097143,0.17559321107898943,10,LoadRisk
TEG-low,A,0.21,1.6241271616750343,0.06325966710314508,0.18694483485273966,10,LoadRisk
TEG-low,A,0.215,1.619527116212364,0.05959194284418538,0.18780216108148934,10,LoadRisk
TEG-low,A,0.22,1.615043080282673,0.0538056571763722,0.18830910894638286,10,LoadRisk
TEG-low,A,0.225,1.5946797574673028,0.0609323199462237,0.19253165733533836,10,LoadRisk
TEG-low,A,0.23,1.58945186528867,0.06924373837176642,0.1930649528568799,10,LoadRisk
TEG-low,A,0.235,1.5803217073256575,0.07038735319153154,0.19476273563117705,10,LoadRisk
TEG-low,A,0.24,1.5803217073256575,0.07038735319153154,0.19476273563117705,10,LoadRisk
TEG-low,A,0.245,1.5586333512904076,0.08893286236670635,0.2013700958101034,10,LoadRisk
TEG-low,A,0.25,1.5558995027831992,0.09105704325994554,0.2026332536508349,10,LoadRisk
TEG-low,A,0.255,1.5301084053866336,0.07349483953869317,0.20724140380922695,10,LoadRisk
TEG-low,A,0.26,1.515712734540738,0.07476325482337753,0.21099102214191712,10,LoadRisk
TEG-low,A,0.265,1.4873540571174766,0.0837144405938836,0.21883341127341044,10,LoadRisk
TEG-low,A,0.27,1.4472365032244991,0.09983883646690947,0.23162484290876478,10,LoadRisk
TEG-low,A,0.275,1.4154004594361358,0.08139539114734282,0.2403035920662154,10,LoadRisk
TEG-low,A,0.28,1.3940170170641752,0.08404083778368501,0.24644674715814063,10,LoadRisk
TEG-low,A,0.285,1.3918505799061276,0.08224036232653884,0.2479164069266429,10,LoadRisk
TEG-low,A,0.29,1.3918505799061276,0.08224036232653884,0.2479164069266429,10,LoadRisk
TEG-low,A,0.295,1.3654856912019597,0.0812105122061265,0.2537354649565474,10,LoadRisk
TEG-low,A,0.3,1.3420288366192399,0.09536310130017796,0.2569835911218984,10,LoadRisk
TEG-low,A,0.305,1.3357647376774586,0.1078110208485908,0.25846816560045693,10,LoadRisk
TEG-low,A,0.31,1.3357647376774586,0.1078110208485908,0.25846816560045693,10,LoadRisk
TEG-low,A,0.315,1.3320104948688363,0.10454757397290142,0.2595780369769975,10,LoadRisk
TEG-low,A,0.32,1.3247336182100553,0.10156534323754883,0.2624427198133927,10,LoadRisk
TEG-low,A,0.325,1.29304595707899,0.09740770292174548,0.2706447430027186,10,LoadRisk
TEG-low,A,0.33,1.2719953878927848,0.0941474611548752,0.27580454334335097,10,LoadRisk
TEG-low,A,0.335,1.2631549264352204,0.09587709307260679,0.27891130079052356,10,LoadRisk
TEG-low,A,0.34,1.259889311312095,0.09753958079718057,0.2801128069073121,10,LoadRisk
TEG-low,A,0.345,1.2378766257544322,0.0728844637845994,0.28672353331447564,10,LoadRisk
TEG-low,A,0.35,1.2298418712061339,0.07434023578263481,0.2906105545987783,10,LoadRisk
TEG-low,A,0.355,1.2270339837575366,0.07633037171159408,0.29220850082145494,10,LoadRisk
TEG-low,A,0.36,1.2237276050291068,0.07988476348699337,0.2930752301756244,10,LoadRisk
TEG-low,A,0.365,1.2237276050291068,0.07988476348699337,0.2930752301756244,10,LoadRisk
TEG-low,A,0.37,1.2237276050291068,0.07988476348699337,0.2930752301756244,10,LoadRisk
TEG-low,A,0.375,1.2136526959690308,0.07729773338655554,0.2991465503398081,10,LoadRisk
TEG-low,A,0.38,1.2136526959690308,0.07729773338655554,0.2991465503398081,10,LoadRisk
TEG-low,A,0.385,1.2080565785211534,0.08233741543209994,0.3044270232589875,10,LoadRisk
TEG-low,A,0.39,1.1960398923861113,0.07376149491166217,0.3122033024960354,10,LoadRisk
TEG-low,A,0.395,1.1952507438618516,0.07324270660650953,0.31427506529669513,10,LoadRisk
TEG-low,A,0.4,1.1952507438618516,0.07324270660650953,0.31427506529669513,10,LoadRisk
TEG-low,B,0.1,3.9010103589524405,0.032310979633957786,4.5548257179843e-05,10,LoadRisk
TEG-low,B,0.105,3.9010103589524405,0.032310979633957786,4.5548257179843e-05,10,LoadRisk
TEG-low,B,0.11,3.9010103589524405,0.032310979633957786,4.5548257179843e-05,10,LoadRisk
TEG-low,B,0.115,3.9010103589524405,0.032310979633957786,4.5548257179843e-05,10,LoadRisk
TEG-low,B,0.12,3.8472553359642765,0.14061571272228637,0.004801198837509714,10,LoadRisk
TEG-low,B,0.125,3.70520755311262,0.30261401495268764,0.019498190571007434,10,LoadRisk
TEG-low,B,0.13,3.4738516782892033,0.4274846025275236,0.0436888073929949,10,LoadRisk
TEG-low,B,0.135,3.169820737121605,0.46416736299157946,0.07802447628359135,10,LoadRisk
TEG-low,B,0.14,2.934498848069859,0.36979261365409205,0.10273383635202034,10,LoadRisk
TEG-low,B,0.145,2.8789336490742254,0.3280853117716363,0.1112019606766805,10,LoadRisk
TEG-low,B,0.15,2.7982224630751547,0.23744608163670186,0.12151840592951775,10,LoadRisk
TEG-low,B,0.155,2.78535029579339,0.2439247095068969,0.12302485460382373,10,LoadRisk
TEG-low,B,0.16,2.78535029579339,0.2439247095068969,0.12302485460382373,10,LoadRisk
TEG-low,B,0.165,2.78535029579339,0.2439247095068969,0.12302485460382373,10,LoadRisk
TEG-low,B,0.17,2.78535029579339,0.2439247095068969,0.12302485460382373,10,LoadRisk
TEG-low,B,0.175,2.78535029579339,0.2439247095068969,0.12302485460382373,10,LoadRisk
TEG-low,B,0.18,2.78535029579339,0.2439247095068969,0.12302485460382373,10,LoadRisk
TEG-low,B,0.185,2.78535029579339,0.2439247095068969,0.12302485460382373,10,LoadRisk
TEG-low,B,0.19,2.78535029579339,0.2439247095068969,0.12302485460382373,10,LoadRisk
TEG-low,B,0.195,2.7693890551953166,0.24697358267960115,0.1256496424949525,10,LoadRisk
TEG-low,B,0.2,2.7410452030843033,0.27554830239351086,0.1292561650903597,10,LoadRisk
