model,split,seed,epochs,experiment_tag,alpha_ord,alpha_hr,alpha_topk,topk_frac,stage1_epochs,eval_split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
gcn_teg_residual_fixed,A,0,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2021_test,0.3652627687984384,0.6585569845140923,1.19044290567122,0.3440809947937108,0.29411764705882354,0.625,0.38291700506785914,0.7058823529411765
gcn_teg_residual_fixed,A,1,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2020_train,0.7774798385349444,0.8569593219431798,0.6135440966810091,0.7967032585525722,0.8709677419354839,0.9642857142857143,0.9797938110063402,0.12903225806451613
gcn_teg_residual_fixed,A,1,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2020_val,0.2641996891996892,0.617021867021867,1.2538453831450749,0.4757709251101322,0.4444444444444444,0.8,0.5192422045602342,0.5555555555555556
gcn_teg_residual_fixed,A,1,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2021_test,0.3428251989402926,0.6204276278404762,1.2208901200029234,0.2786200647419187,0.23529411764705882,0.631578947368421,0.430982837764634,0.7647058823529411
gcn_teg_residual_fixed,A,2,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2020_train,0.7307477205175414,0.8412048919206226,0.6418022396269643,0.7689831484449254,0.8387096774193549,0.9285714285714286,0.9819841612986773,0.16129032258064516
gcn_teg_residual_fixed,A,2,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2020_val,0.22979458364038322,0.5942507106011159,1.3810153861811412,0.2182741116751269,0.2222222222222222,0.5,0.4003932029712945,0.7777777777777778
gcn_teg_residual_fixed,A,2,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2021_test,0.3228243876904392,0.6120920797302132,1.2781402116158576,0.22102788490186076,0.19607843137254902,0.5555555555555556,0.42032719896147414,0.803921568627451
gcn_teg_residual_fixed,A,3,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2020_train,0.7186673051570305,0.83526103342424,0.6748730389354155,0.7784071128250449,0.8387096774193549,0.8387096774193549,0.9232977280953379,0.16129032258064516
gcn_teg_residual_fixed,A,3,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2020_val,0.2487394957983193,0.6184807256235827,1.4235808930104614,0.23702092960043486,0.2222222222222222,0.4,0.3411365830358851,0.7777777777777778
gcn_teg_residual_fixed,A,3,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2021_test,0.3730890581879851,0.6393226069862985,1.2614607091647232,0.3486699478749917,0.3137254901960784,0.5517241379310345,0.3894154696836386,0.6862745098039216
gcn_teg_residual_fixed,A,4,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2020_train,0.7650321389946195,0.8758344873584927,0.6310888177589531,0.8316803061484352,0.8387096774193549,0.9629629629629629,0.9724038488512856,0.16129032258064516
gcn_teg_residual_fixed,A,4,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2020_val,0.1865424430641822,0.5523217982845312,1.529599388658948,-0.04369197160021843,0.0,0.0,0.15278651189230202,1.0
gcn_teg_residual_fixed,A,4,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2021_test,0.29011543345514545,0.6193096961192259,1.270438483741491,0.19673651326651864,0.1568627450980392,0.47058823529411764,0.3648935293161421,0.8431372549019608
gcn_teg_residual_fixed,B,0,50,gcn_stabilized_lowtail_s0_4,0.3,0.5,0.1,0.2,0,data_2020_train,0.5231402932210272,0.745707196871307,0.766833657667668,0.697946533750001,0.725,0.8055555555555556,0.8822947514819789,0.275
