model,split,seed,epochs,experiment_tag,alpha_ord,alpha_hr,alpha_topk,topk_frac,stage1_epochs,eval_split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
gcn,A,6,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.3760803350145243,0.6395292196165612,1.2482322929924576,0.25873705180592577,0.21568627450980393,0.5789473684210527,0.3634015291690677,0.7843137254901961
gcn,A,7,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.7912224682383404,0.8692140716131653,0.55456487537883,0.8221787881905154,0.8709677419354839,0.9310344827586207,0.9877035813397634,0.12903225806451613
gcn,A,7,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_val,0.24657407407407408,0.6065343915343915,1.4527777040479457,0.25357142857142856,0.3333333333333333,0.42857142857142855,0.34988324047807595,0.6666666666666666
gcn,A,7,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.3433740321079867,0.6360958508394403,1.2030127095144743,0.22133687247234612,0.1568627450980392,0.5333333333333333,0.40241643758489154,0.8431372549019608
gcn,A,8,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.7688680486286859,0.8535765602043311,0.6043533833900403,0.7702269967835613,0.8064516129032258,0.9615384615384616,0.9814945216815969,0.1935483870967742
gcn,A,8,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_val,0.21852421871660044,0.5763561890918567,1.4652037848034198,0.20458839406207818,0.2222222222222222,0.4,0.23560449396852637,0.7777777777777778
gcn,A,8,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.379780087504097,0.6500294019238083,1.246860661392151,0.3138509815545233,0.2549019607843137,0.65,0.40364094588435945,0.7450980392156863
gcn,A,9,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.7033591408591409,0.8204854846645891,0.7251950884715762,0.7414111250404969,0.7741935483870968,0.9230769230769231,0.931615431054421,0.22580645161290322
gcn,A,9,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_val,0.260003885003885,0.6582584082584082,1.2604808723004612,0.389777883926439,0.4444444444444444,0.5,0.4527343262370485,0.5555555555555556
gcn,A,9,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.34000538934749464,0.6374456599596198,1.2676179578517819,0.30363936211710985,0.29411764705882354,0.5555555555555556,0.4120638069178616,0.7058823529411765
gcn,B,0,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.5572642856862791,0.7650098474195056,0.8869078114153319,0.5793180782169325,0.55,0.9166666666666666,0.8938540942162493,0.45
gcn,B,0,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_train,0.6339763975765744,0.8122485320237485,0.7371328410816056,0.7035287255759697,0.68,0.9444444444444444,0.957019423710023,0.32
gcn,B,0,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.3167844005174226,0.6312223999405664,1.227415792870396,0.1870092790863669,0.15384615384615385,0.4,0.4066508466704872,0.8461538461538461
gcn,B,1,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.5271313090453573,0.7536271102816969,0.8080583531115522,0.6883703976915233,0.7,0.8235294117647058,0.8515848745318809,0.3
gcn,B,1,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_train,0.6466369664504203,0.7881075544827083,0.6758380670402957,0.7227715917933324,0.76,0.8636363636363636,0.9289175616441407,0.24
gcn,B,1,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.28825646620260764,0.618417615523725,1.3002425468659944,0.2528058001794248,0.23076923076923078,0.5,0.3477914340179178,0.7692307692307693
gcn,B,2,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.5961828233679932,0.76848243516525,0.8757507866922857,0.6659787970616265,0.725,0.7837837837837838,0.8351925368701577,0.275
gcn,B,2,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_train,0.7267579943276539,0.8166690684320933,0.7016302518394183,0.7642545403350697,0.8,0.8695652173913043,0.9064629973472484,0.2
gcn,B,2,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.3114825296747494,0.6567543656788507,1.2515552065822189,0.33126494877927704,0.3076923076923077,0.42105263157894735,0.40595787389281807,0.6923076923076923
gcn,B,3,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.5568934714871993,0.7725275878030715,0.7964920884396322,0.6624393719343435,0.625,0.8620689655172413,0.8935938875525777,0.375
gcn,B,3,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_train,0.6847381150353711,0.8255752736025334,0.6084773992215097,0.7853719519416773,0.8,0.8333333333333334,0.9429702830902233,0.2
gcn,B,3,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.2815339004765223,0.6144741270714448,1.3066902385197299,0.16737518680266383,0.07692307692307693,0.5,0.28393327101217947,0.9230769230769231
