objective,customer_set,seed,budget,rerank_score,cost_norm,common_risk_norm,cvar90_norm,load_risk_norm,top10_share_norm,risk_source,run_dir,beta,lambda_concentration,pyvrp_cost,routes,common_global_risk,common_global_cvar90,common_global_cvar95,common_max_edge_risk,common_high_risk_edge_hits,common_max_vehicle_risk,common_max_vehicle_cvar90,common_vehicle_risk_gini,common_edge_burden_gini_used,common_top10_burden_share,common_max_edge_burden,load_global_risk,load_cvar90,load_cvar95,load_max_vehicle_risk,load_vehicle_gini,load_edge_burden_gini_used,load_top10_burden_share,load_max_edge_burden,baseline_cost,cost_increase_pct
J-common+top10,B,8,0.25,0.18609406519047184,0.41539061344662087,0.0671441855682254,0.10372652389227462,0.16760589123385974,0.23789975924449286,B_Stable-Tail-GNN_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,1.5,0.0,178228.0,"[[0, 15, 3, 34, 17, 39, 8, 23, 13, 45, 12, 0], [0, 36, 31, 46, 32, 24, 37, 27, 49, 1, 44, 0], [0, 41, 11, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 19, 10, 18, 21, 20, 25, 40, 14, 38, 50, 0], [0, 29, 43, 35, 4, 6, 22, 5, 16, 7, 42, 0]]",3.278993768275609,0.0767297965685004,0.14953276993490439,0.27637694867296575,39.0,1.1215645170458999,0.13115998260057604,0.25925756189008053,0.7449284026795309,0.7343920365254683,0.5313090438090153,1.5992951441909904,0.039268460433016156,0.058591633031020385,0.5898917334147955,0.3169098189179831,0.7786376954657364,0.7346404557834931,0.3984817828567615,147330.0,0.20971967691576732
J-common+top10,B,8,0.3,0.1457904702475242,0.5351626043585228,0.05544770351315363,0.07425418301749587,0.09495072843940697,0.18068553346874114,B_TEG-low_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed0_B_TEG-low_seed0,1.5,0.0,187137.0,"[[0, 50, 38, 14, 45, 13, 23, 10, 18, 21, 29, 0], [0, 1, 11, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 15, 3, 34, 17, 39, 8, 7, 16, 19, 44, 0], [0, 42, 41, 4, 43, 35, 20, 25, 40, 31, 36, 0]]",3.2099243534863615,0.07008363679416332,0.11547965414362003,0.27637694867296575,41.0,1.1497571383235115,0.13115998260057604,0.2729662287415644,0.7377871595994903,0.7238125066019512,0.5313090438090153,1.4075303407787074,0.02987535476837577,0.045856944455312874,0.6165368092722764,0.2935685837286268,0.7458192838412636,0.6743090684653255,0.3984817828567615,147330.0,0.27018937080024436
J-common+top10,B,9,0.2,0.1566012171355607,0.35647651939184627,0.06666493105406521,0.1043109401244289,0.11361578496998438,0.17987257216299096,B_Stable-Tail-GNN_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,1.0,0.0,172939.0,"[[0, 29, 43, 35, 4, 47, 9, 28, 30, 26, 33, 0], [0, 44, 45, 11, 41, 42, 15, 3, 14, 38, 50, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 1, 48, 2, 34, 17, 39, 8, 7, 16, 19, 0], [0, 13, 23, 10, 18, 21, 20, 25, 40, 31, 36, 0]]",3.2894254223395505,0.0767297965685004,0.14953276993490439,0.27637694867296575,41.0,1.055891483552508,0.1022344930789563,0.23895597299350735,0.7467891455541218,0.7359947946697005,0.5313090438090153,1.5839105936904423,0.03692576670801443,0.056241117241139164,0.574823768238492,0.33145375432247026,0.7831492413499717,0.7248656990322216,0.3984817828567615,145999.0,0.18452181179323146
J-common+top10,B,9,0.25,0.15493102936266592,0.4051711590118164,0.0642823535516561,0.09315241166858342,0.19282395390218754,0.18129735162201965,B_Stable-Tail-GNN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed0_B_Stable-Tail-GNN_seed0,1.0,0.0,176619.0,"[[0, 29, 43, 35, 4, 6, 22, 5, 42, 11, 1, 0], [0, 45, 13, 23, 10, 18, 21, 20, 25, 40, 12, 0], [0, 19, 16, 7, 8, 39, 17, 34, 3, 14, 38, 0], [0, 15, 41, 2, 48, 47, 9, 28, 30, 26, 33, 0], [0, 27, 49, 37, 24, 32, 46, 31, 36, 44, 50, 0]]",3.274911494662822,0.07422759071547032,0.13998045745130025,0.27637694867296575,40.0,1.126052415430928,0.13115998260057604,0.2485471449529011,0.7454388746297655,0.7362720617050299,0.5313090438090153,1.8810764935219875,0.04947851847947213,0.08214169623334437,0.5974833188790334,0.3158406252614343,0.8257967224830305,0.7890666113113372,0.43059581300690836,145999.0,0.20972746388673896
J-common+top10,B,9,0.3,0.111417947669231,0.5443478490995461,0.053943523619623415,0.0746725461153072,0.07943309423341693,0.11494884809921517,B_TEG-low_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed0_B_TEG-low_seed0,1.5,0.0,187137.0,"[[0, 50, 38, 14, 45, 13, 23, 10, 18, 21, 29, 0], [0, 15, 3, 34, 17, 39, 8, 7, 16, 19, 44, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 36, 31, 40, 25, 20, 35, 43, 4, 11, 42, 0], [0, 1, 41, 2, 48, 47, 9, 28, 30, 26, 33, 0]]",3.211930529827979,0.07008363679416331,0.11547965414362003,0.27637694867296575,41.0,1.1525685493571916,0.13115998260057604,0.27359625616426664,0.7370185513648289,0.723360412288881,0.5313090438090153,1.4556671285487346,0.0321812783103768,0.049834439714990665,0.6189265086509045,0.29218706609083744,0.7643671176329028,0.701719022019933,0.3984817828567615,145999.0,0.28176905321269324
J-full,A,0,0.2,0.48457196740111635,0.4458072925370141,0.10609300263659997,0.08186990941234189,0.046497859618792506,0.3364825726420802,A_Stable-Tail-GNN_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed1_A_Stable-Tail-GNN_seed1,1.5,0.0,160675.0,"[[0, 19, 6, 24, 41, 32, 4, 29, 47, 21, 27, 0], [0, 1, 45, 11, 25, 2, 28, 26, 23, 30, 12, 0], [0, 39, 38, 50, 5, 43, 8, 7, 22, 46, 48, 0], [0, 49, 13, 17, 44, 20, 16, 15, 3, 14, 42, 0], [0, 37, 10, 35, 18, 34, 33, 36, 31, 9, 40, 0]]",2.5855499008458027,0.045517673395857744,0.11436411005126788,0.26565452190450767,40.0,0.9587318005984415,0.09531349520162793,0.33908011357062895,0.7153297843849109,0.7023308103879479,0.5313090438090153,1.1489334100958146,0.02781661959446786,0.041785428213744,0.4154057827556588,0.3429049458530511,0.7478940139917833,0.6903506368611119,0.2922199740949584,133997.0,0.19909400956737838
J-full,A,0,0.25,0.48457196740111635,0.4458072925370141,0.10609300263659997,0.08186990941234189,0.046497859618792506,0.3364825726420802,A_Stable-Tail-GNN_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed1_A_Stable-Tail-GNN_seed1,1.5,0.0,160675.0,"[[0, 19, 6, 24, 41, 32, 4, 29, 47, 21, 27, 0], [0, 1, 45, 11, 25, 2, 28, 26, 23, 30, 12, 0], [0, 39, 38, 50, 5, 43, 8, 7, 22, 46, 48, 0], [0, 49, 13, 17, 44, 20, 16, 15, 3, 14, 42, 0], [0, 37, 10, 35, 18, 34, 33, 36, 31, 9, 40, 0]]",2.5855499008458027,0.045517673395857744,0.11436411005126788,0.26565452190450767,40.0,0.9587318005984415,0.09531349520162793,0.33908011357062895,0.7153297843849109,0.7023308103879479,0.5313090438090153,1.1489334100958146,0.02781661959446786,0.041785428213744,0.4154057827556588,0.3429049458530511,0.7478940139917833,0.6903506368611119,0.2922199740949584,133997.0,0.19909400956737838
J-full,A,0,0.3,0.0594357813468833,0.6656194645900873,0.003276514276654881,0.008643187902879046,0.03887289126447033,0.0,A_TEG-low_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed0_A_TEG-low_seed0,2.0,0.0,173829.0,"[[0, 27, 21, 47, 32, 39, 15, 3, 14, 42, 48, 0], [0, 30, 23, 26, 28, 2, 25, 11, 45, 16, 1, 0], [0, 12, 19, 6, 24, 41, 4, 29, 44, 17, 13, 0], [0, 40, 9, 31, 38, 50, 43, 8, 7, 22, 46, 0], [0, 20, 5, 36, 33, 34, 18, 35, 10, 37, 49, 0]]",2.0620215857102675,0.034282332663687826,0.04669503842422126,0.26565452190450767,37.0,0.7488397888292051,0.09418384999941198,0.3262859490293937,0.6420193666034255,0.6130381992121109,0.5313090438090153,1.1230005513678287,0.025353588089977456,0.04301568340956158,0.4209102692910752,0.34496190705821594,0.7492002636575172,0.6941644741122998,0.2922199740949584,133997.0,0.2972603864265618
J-full,A,1,0.2,0.6527010021871282,0.4370401926889613,0.14156833715404374,0.10403220957215605,0.10354168830764776,0.3990531151622493,A_Stable-Tail-GNN_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed1_A_Stable-Tail-GNN_seed1,1.5,0.0,160670.0,"[[0, 48, 20, 44, 17, 13, 14, 42, 16, 3, 15, 0], [0, 37, 10, 35, 18, 34, 33, 5, 50, 38, 39, 0], [0, 19, 6, 24, 41, 32, 4, 29, 47, 21, 27, 0], [0, 1, 11, 25, 2, 28, 26, 23, 30, 12, 49, 0], [0, 40, 9, 31, 36, 7, 8, 43, 22, 46, 45, 0]]",2.78036708552165,0.04921673464379689,0.11988511501860756,0.26565452190450767,41.0,0.9587318005984415,0.09531349520162793,0.2890808612346665,0.7260747712639564,0.717960417536955,0.5313090438090153,1.3711258130712634,0.03305715036978305,0.0609752974868494,0.46863688354167843,0.28651810036291225,0.7635872980832168,0.7163966020100991,0.34535087847585993,133997.0,0.1990566952991485
J-full,A,1,0.25,0.4819959392934889,0.5161639166980715,0.09940213788442047,0.08409612957154446,0.04878863293061035,0.3312258186707383,A_Stable-Tail-GNN_seed8,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed8_A_Stable-Tail-GNN_seed8,1.5,0.0,165499.0,"[[0, 49, 30, 23, 26, 28, 2, 25, 45, 11, 1, 0], [0, 48, 42, 14, 3, 16, 20, 44, 17, 13, 12, 0], [0, 39, 38, 50, 5, 33, 34, 18, 35, 10, 37, 0], [0, 19, 6, 24, 41, 32, 4, 29, 47, 21, 27, 0], [0, 40, 9, 31, 36, 43, 8, 7, 22, 46, 15, 0]]",2.5663588187343858,0.04616454222846693,0.0673000696386989,0.26565452190450767,39.0,0.9587318005984415,0.09531349520162793,0.3421438688684353,0.7128871858179227,0.699851020396181,0.5313090438090153,1.1865730260525678,0.028508469008066778,0.04046888073113434,0.37347849121342236,0.2861733559629114,0.7580256155303895,0.7178703917202163,0.2390890697140569,133997.0,0.23509481555557213
J-full,A,1,0.3,0.3334106754335707,0.5497534040077993,0.06450064516893386,0.051807091121207814,0.06116386920422889,0.20826395763598463,A_TEG-low_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed0_A_TEG-low_seed0,1.5,0.0,167549.0,"[[0, 48, 27, 21, 47, 29, 44, 20, 16, 42, 14, 0], [0, 37, 10, 35, 18, 34, 33, 50, 38, 3, 15, 0], [0, 1, 11, 45, 25, 2, 28, 26, 23, 30, 12, 0], [0, 49, 13, 17, 6, 19, 24, 41, 4, 32, 39, 0], [0, 40, 9, 31, 36, 5, 43, 8, 7, 22, 46, 0]]",2.3892214885100214,0.04122112515483001,0.09365730292757538,0.26565452190450767,39.0,0.8436680621967004,0.07274351974853643,0.3205025016011349,0.684417816804137,0.6670210936582677,0.5313090438090153,1.2282854807929289,0.028384752917577177,0.0417258123953416,0.45421628772631056,0.33957907724595837,0.7615890826445963,0.6957971902972918,0.2922199740949584,133997.0,0.2503936655298253
J-full,A,2,0.2,0.5587643703818369,0.43960268615836456,0.10523216233497044,0.061229395144267874,0.12212830463567903,0.4178902262453033,A_Stable-Tail-GNN_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed1_A_Stable-Tail-GNN_seed1,1.5,0.0,160641.0,"[[0, 19, 6, 24, 41, 32, 4, 29, 47, 21, 27, 0], [0, 1, 45, 11, 25, 2, 28, 26, 23, 30, 12, 0], [0, 15, 46, 22, 43, 8, 7, 36, 31, 9, 40, 0], [0, 37, 10, 35, 18, 34, 33, 5, 50, 38, 39, 0], [0, 42, 14, 3, 16, 20, 44, 17, 13, 49, 48, 0]]",2.759550691651178,0.04993990828678932,0.12699906688250095,0.26565452190450767,40.0,0.9587318005984415,0.09531349520162793,0.29058587701207994,0.7308772399493937,0.7222293187378661,0.5313090438090153,1.4088761577588083,0.035522426095403514,0.06701632916544252,0.4154057827556588,0.23442504177544587,0.776374611513891,0.7365057676086866,0.2922199740949584,133998.0,0.1988313258406842
J-full,A,2,0.25,0.3955956451250814,0.4896794099691455,0.07583670877352303,0.05302671149770881,0.07865269969647433,0.2701056273193328,A_Stable-Tail-GNN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed0_A_Stable-Tail-GNN_seed0,1.5,0.0,163676.0,"[[0, 39, 32, 4, 41, 24, 19, 6, 29, 47, 21, 0], [0, 1, 45, 46, 22, 7, 8, 43, 9, 31, 36, 0], [0, 48, 20, 44, 17, 13, 37, 10, 40, 49, 12, 0], [0, 42, 16, 15, 11, 25, 2, 28, 26, 23, 30, 0], [0, 14, 3, 38, 50, 5, 33, 34, 18, 35, 27, 0]]",2.559907483472794,0.047709314521249636,0.10528835721022109,0.26565452190450767,37.0,0.8804914715246259,0.11821519561844178,0.17243671339410316,0.7016872226923052,0.6833945740335978,0.5313090438090153,1.2377884186138601,0.030815125106404963,0.05297129057017767,0.48423487483907035,0.2777421287260533,0.7460729379946496,0.6949155260711869,0.2390890697140569,133998.0,0.2214809176256362
J-full,A,2,0.3,0.15680910043806132,0.653323873479961,0.02091724621059149,0.012522238016537757,0.07822893142718296,0.0652368935344227,A_TEG-low_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed0_A_TEG-low_seed0,2.0,0.0,173594.0,"[[0, 14, 42, 16, 45, 11, 39, 32, 47, 21, 27, 0], [0, 1, 25, 2, 28, 26, 23, 30, 49, 12, 48, 0], [0, 40, 9, 31, 36, 33, 34, 18, 35, 10, 37, 0], [0, 20, 44, 29, 4, 41, 24, 6, 19, 17, 13, 0], [0, 15, 3, 38, 50, 5, 43, 8, 7, 22, 46, 0]]",2.1869145077196954,0.03669474539770822,0.08511685628486947,0.26565452190450767,38.0,0.7735070733819737,0.0942011733667149,0.31126970677201116,0.6545242442752401,0.629559295985382,0.5313090438090153,1.2361207809762513,0.02922967191031638,0.05295023127446682,0.5265179017371803,0.32971946746182157,0.7292964861262254,0.6616498554094417,0.3984817828567615,133998.0,0.29549694771563756
J-full,A,3,0.2,0.47108609700682236,0.44640345589712677,0.08427030895054934,0.05216404089457821,0.13134742783797132,0.30228055685829053,A_Stable-Tail-GNN_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed1_A_Stable-Tail-GNN_seed1,1.5,0.0,160658.0,"[[0, 27, 21, 47, 29, 4, 32, 41, 24, 6, 19, 0], [0, 37, 10, 35, 18, 34, 33, 36, 31, 9, 40, 0], [0, 49, 13, 17, 44, 20, 16, 3, 14, 42, 48, 0], [0, 12, 30, 23, 26, 28, 2, 25, 11, 45, 15, 0], [0, 39, 38, 50, 5, 43, 8, 7, 22, 46, 1, 0]]",2.5728660437503645,0.04616454222846692,0.0673000696386989,0.26565452190450767,39.0,0.964753222764858,0.09531349520162793,0.3326180870342177,0.7131942959127111,0.6979956208193261,0.5313090438090153,1.2987278328754952,0.03439385180633065,0.04750492844415126,0.5852533093850192,0.39819754523724904,0.7996044413767436,0.7620301587210779,0.2870199778228758,133997.0,0.19896714105539676
J-full,A,3,0.25,0.3955570201555415,0.48853057397361194,0.06489193923883972,0.0419658134819475,0.1383342023044316,0.2167985032967503,A_Stable-Tail-GNN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed0_A_Stable-Tail-GNN_seed0,1.5,0.0,163174.0,"[[0, 1, 45, 39, 32, 4, 41, 24, 19, 6, 40, 0], [0, 37, 10, 35, 18, 34, 33, 50, 38, 3, 14, 0], [0, 30, 23, 26, 28, 2, 25, 11, 15, 16, 42, 0], [0, 46, 22, 7, 8, 43, 9, 31, 36, 5, 20, 0], [0, 27, 21, 47, 29, 44, 17, 13, 49, 12, 48, 0]]",2.4514466765164253,0.043582269290551985,0.10381156399401684,0.26565452190450767,38.0,0.8804914715246259,0.11821519561844178,0.2636698278734746,0.6942439976733721,0.6737499537264139,0.5313090438090153,1.3206458277341224,0.034056843809432774,0.05870731837916165,0.417173211229699,0.2681047873831366,0.777129013850697,0.7257616051510428,0.2922199740949584,133997.0,0.21774368082867526
J-full,A,3,0.3,0.17159930646635285,0.6633346728283437,0.02284429851072202,0.014764763609247267,0.08543085578230197,0.06758924990966866,A_TEG-low_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed0_A_TEG-low_seed0,2.0,0.0,173614.0,"[[0, 27, 21, 47, 32, 39, 15, 3, 14, 42, 48, 0], [0, 40, 9, 31, 36, 5, 43, 8, 7, 22, 46, 0], [0, 30, 23, 26, 28, 2, 25, 11, 45, 16, 1, 0], [0, 49, 12, 19, 6, 24, 41, 4, 29, 44, 20, 0], [0, 13, 17, 38, 50, 33, 34, 18, 35, 10, 37, 0]]",2.187988088057198,0.036694745397708214,0.08511685628486947,0.26565452190450767,38.0,0.7488397888292051,0.09418384999941198,0.3024883571260506,0.656033533000068,0.6314290485296205,0.5313090438090153,1.154684369747678,0.027686097755153894,0.037773231273707956,0.4209102692910752,0.3183978386411388,0.7606553244802525,0.7048274025406004,0.2922199740949584,133997.0,0.2956558728926767
J-full,A,4,0.2,0.6515871544144339,0.43924232183187983,0.12149199163527279,0.10083317472000868,0.13157883991710764,0.39369994684407233,A_Stable-Tail-GNN_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed1_A_Stable-Tail-GNN_seed1,1.5,0.0,160641.0,"[[0, 1, 45, 11, 25, 2, 28, 26, 23, 30, 12, 0], [0, 48, 42, 14, 3, 16, 20, 44, 17, 13, 49, 0], [0, 19, 6, 24, 41, 32, 4, 29, 47, 21, 27, 0], [0, 37, 10, 35, 18, 34, 33, 5, 50, 38, 39, 0], [0, 40, 9, 31, 36, 7, 8, 43, 22, 46, 15, 0]]",2.7595506916511785,0.04993990828678932,0.12699906688250098,0.26565452190450767,40.0,0.9587318005984415,0.09531349520162793,0.29058587701207994,0.7308772399493937,0.7222293187378661,0.5313090438090153,1.3338241772887174,0.03226418674390417,0.05933272997610029,0.4154057827556588,0.2625570899618792,0.7647849414724492,0.716664859537047,0.2922199740949584,133997.0,0.19884027254341516
J-full,A,4,0.25,0.25013185856399756,0.48304456057633655,0.040861768090528834,0.02527345271735213,0.09887471901745683,0.11969693204261529,A_Stable-Tail-GNN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed0_A_Stable-Tail-GNN_seed0,1.5,0.0,163298.0,"[[0, 48, 37, 10, 35, 18, 34, 33, 5, 36, 20, 0], [0, 1, 45, 39, 32, 4, 41, 24, 19, 6, 49, 0], [0, 12, 30, 23, 26, 28, 2, 25, 11, 16, 42, 0], [0, 27, 21, 47, 29, 44, 17, 13, 14, 3, 15, 0], [0, 40, 9, 31, 38, 50, 43, 8, 7, 22, 46, 0]]",2.285551307422933,0.03746287306184317,0.09135039481122627,0.26565452190450767,40.0,0.8842804404491222,0.11821519561844178,0.32110283050878397,0.6692358902699496,0.6451067549638814,0.5313090438090153,1.2222169678483996,0.028594808539175957,0.05215041375463851,0.42140829847420247,0.2927324877855628,0.757003272735292,0.696881076693356,0.2870199778228758,133997.0,0.21866907468077643
J-full,A,4,0.3,0.14924401936715453,0.6521868148172572,0.021382451603393447,0.0233067952384271,0.048117466812843825,0.06626102094812612,A_TEG-low_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed0_A_TEG-low_seed0,2.0,0.0,173558.0,"[[0, 27, 21, 47, 32, 39, 45, 15, 16, 42, 48, 0], [0, 13, 17, 19, 6, 24, 41, 4, 29, 44, 20, 0], [0, 14, 3, 38, 50, 5, 43, 8, 7, 22, 46, 0], [0, 40, 9, 31, 36, 33, 34, 18, 35, 10, 37, 0], [0, 12, 49, 30, 23, 26, 28, 2, 25, 11, 1, 0]]",2.171038614611589,0.03713812259969763,0.05092160752951578,0.26565452190450767,37.0,0.7614248617161911,0.05987932159801111,0.30911948094706765,0.6560965816104132,0.6300663567252274,0.5313090438090153,1.0490010206961324,0.02310505409449718,0.03497556043804874,0.411297152802493,0.31315195168748344,0.7368410098675844,0.6684386512496464,0.2870199778228758,133997.0,0.295237953088502
J-full,A,5,0.2,0.5759574634829687,0.43404440574662606,0.10981000034858182,0.07724826496827185,0.08854471280459486,0.4462124407864967,A_TEG-low_seed2,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed2_A_TEG-low_seed2,1.0,0.0,159921.0,"[[0, 42, 14, 3, 16, 25, 2, 28, 26, 23, 30, 0], [0, 20, 44, 38, 50, 5, 43, 8, 7, 22, 46, 0], [0, 37, 10, 35, 18, 34, 33, 36, 31, 9, 40, 0], [0, 49, 12, 13, 17, 19, 6, 24, 41, 1, 48, 0], [0, 15, 11, 45, 39, 32, 4, 29, 47, 21, 27, 0]]",2.828890830522763,0.05446624061808246,0.13335377188302816,0.3734145939377382,38.0,0.8892961468088297,0.11821519561844178,0.23903540815743263,0.7339551169850806,0.7269723351801449,0.5313090438090153,1.28850182177973,0.03451837577316801,0.060354705703026326,0.4924855427151384,0.278936785281954,0.7748759815006787,0.733138392474831,0.2390890697140569,133999.0,0.19344920484481226
J-full,A,5,0.25,0.4107439460723837,0.4639496333009611,0.07677894154545499,0.04460576343688246,0.09293780072340127,0.303631353859525,A_Stable-Tail-GNN_seed5,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed5_A_Stable-Tail-GNN_seed5,1.5,0.0,161707.0,"[[0, 48, 20, 44, 17, 13, 14, 42, 16, 3, 15, 0], [0, 40, 9, 31, 36, 43, 8, 7, 22, 46, 45, 0], [0, 1, 11, 25, 2, 28, 26, 23, 30, 49, 12, 0], [0, 6, 19, 24, 41, 32, 4, 29, 47, 21, 27, 0], [0, 39, 38, 50, 5, 33, 34, 18, 35, 10, 37, 0]]",2.5931966347712736,0.04551767339585774,0.11436411005126788,0.26565452190450767,40.0,0.9647532227648579,0.09531349520162793,0.341678339309176,0.7055625937897625,0.6905662392053792,0.5313090438090153,1.3057809575947101,0.030983102847484,0.04871708973124247,0.4683134852784581,0.3305927433907434,0.7469960874202588,0.6917743325699035,0.34535087847585993,133999.0,0.20677766251986957
J-full,A,5,0.3,0.19444469662379216,0.5984896687987676,0.030848120899044398,0.020798962942215896,0.0595596309852166,0.12487803771019873,A_GCN_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_A_GCN_seed1,2.0,0.0,169742.0,"[[0, 12, 19, 6, 24, 41, 4, 32, 39, 11, 1, 0], [0, 15, 3, 16, 45, 25, 2, 28, 26, 23, 30, 0], [0, 20, 5, 36, 33, 34, 18, 35, 10, 37, 49, 0], [0, 40, 9, 31, 38, 50, 43, 8, 7, 22, 46, 0], [0, 27, 21, 47, 29, 44, 17, 13, 14, 42, 48, 0]]",2.2654557683042,0.038991312223208084,0.09135039481122627,0.26565452190450767,38.0,0.7422193329319119,0.11370956618575043,0.30183507139114085,0.6672325377392432,0.6449240679763635,0.5313090438090153,1.1744960985568205,0.028037708824798606,0.04511407528638357,0.4451784302555568,0.3320998738491905,0.7462522624200367,0.6877678157689946,0.2870199778228758,133999.0,0.26674079657310873
J-full,A,6,0.2,0.6044242608378019,0.3788297194398601,0.10993290681068942,0.09801887378814722,0.13203798468317715,0.3328312435352817,A_TEG-low_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed1_A_TEG-low_seed1,1.0,0.0,157181.0,"[[0, 27, 21, 47, 29, 4, 19, 6, 24, 41, 42, 0], [0, 30, 23, 26, 28, 2, 25, 45, 11, 15, 48, 0], [0, 40, 9, 31, 38, 50, 43, 8, 7, 22, 46, 0], [0, 1, 16, 3, 14, 49, 12, 13, 17, 44, 20, 0], [0, 39, 32, 18, 35, 10, 37, 34, 33, 5, 36, 0]]",2.723608279368415,0.05269493139200951,0.07394568454213735,0.3734145939377382,37.0,1.0570334240441421,0.121937082458601,0.3122996939795144,0.7213065742177693,0.7086944587576343,0.5313090438090153,1.330434119241728,0.03285794977758087,0.05503398812759765,0.43976156874114913,0.2697437432759642,0.7751684577948956,0.7175706232703828,0.2922199740949584,133997.0,0.17301879892833422
J-full,A,6,0.25,0.4331895890169543,0.5147469729897547,0.08454310190251675,0.06250487354567764,0.06709530329820253,0.3130828734497595,A_Stable-Tail-GNN_seed8,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed8_A_Stable-Tail-GNN_seed8,1.5,0.0,165499.0,"[[0, 49, 12, 13, 17, 44, 20, 16, 3, 14, 42, 0], [0, 40, 9, 31, 36, 43, 8, 7, 22, 46, 15, 0], [0, 48, 1, 11, 45, 25, 2, 28, 26, 23, 30, 0], [0, 37, 10, 35, 18, 34, 33, 5, 50, 38, 39, 0], [0, 19, 6, 24, 41, 32, 4, 29, 47, 21, 27, 0]]",2.5668446215839484,0.04616454222846692,0.0673000696386989,0.26565452190450767,39.0,0.9587318005984415,0.09531349520162793,0.3429072982916377,0.7153945762274496,0.7029724749415,0.5313090438090153,1.1256361597086806,0.025176594516548856,0.03481426482046947,0.37347849121342236,0.2982872512720065,0.7472522718765955,0.6844344889275644,0.2390890697140569,133997.0,0.23509481555557213
