route_pool,customer_set,seed,budget,rerank_score,cost_norm,common_risk_norm,cvar90_norm,load_risk_norm,top10_share_norm,risk_source,run_dir,beta,lambda_concentration,pyvrp_cost,routes,common_global_risk,common_global_cvar90,common_global_cvar95,common_max_edge_risk,common_high_risk_edge_hits,common_max_vehicle_risk,common_max_vehicle_cvar90,common_vehicle_risk_gini,common_edge_burden_gini_used,common_top10_burden_share,common_max_edge_burden,load_global_risk,load_cvar90,load_cvar95,load_max_vehicle_risk,load_vehicle_gini,load_edge_burden_gini_used,load_top10_burden_share,load_max_edge_burden,baseline_cost,cost_increase_pct
Stable-Tail-only pool,A,6,0.2,0.5701881332032607,0.4887220888241856,0.09439342957470265,0.09389444095330467,0.12651303015783327,0.3229855831282309,A_Stable-Tail-GNN_seed4,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed4_A_Stable-Tail-GNN_seed4,1.0,0.0,159846.0,"[[0, 49, 12, 13, 17, 6, 19, 24, 41, 1, 48, 0], [0, 20, 44, 38, 50, 33, 34, 18, 35, 10, 37, 0], [0, 15, 45, 11, 39, 32, 4, 29, 47, 21, 27, 0], [0, 42, 14, 3, 16, 25, 2, 28, 26, 23, 30, 0], [0, 40, 9, 31, 36, 5, 43, 8, 7, 22, 46, 0]]",2.8284050276732016,0.054466240618082425,0.13335377188302813,0.3734145939377382,38.0,0.8892961468088297,0.11821519561844178,0.2423753275458289,0.7316292756429259,0.724172167683025,0.5313090438090153,1.3130110718840762,0.0344793053747499,0.060354705703026305,0.4924855427151384,0.26160042815351536,0.7659846711220877,0.7212033766284565,0.2390890697140569,133997.0,0.19290730389486332
Stable-Tail-only pool,A,6,0.25,0.33478983783933813,0.5956022763797243,0.05045297405869738,0.04805156149558974,0.06709530329820253,0.24227687498251746,A_Stable-Tail-GNN_seed8,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed8_A_Stable-Tail-GNN_seed8,1.5,0.0,165499.0,"[[0, 49, 12, 13, 17, 44, 20, 16, 3, 14, 42, 0], [0, 40, 9, 31, 36, 43, 8, 7, 22, 46, 15, 0], [0, 48, 1, 11, 45, 25, 2, 28, 26, 23, 30, 0], [0, 37, 10, 35, 18, 34, 33, 5, 50, 38, 39, 0], [0, 19, 6, 24, 41, 32, 4, 29, 47, 21, 27, 0]]",2.5668446215839484,0.04616454222846692,0.0673000696386989,0.26565452190450767,39.0,0.9587318005984415,0.09531349520162793,0.3429072982916377,0.7153945762274496,0.7029724749415,0.5313090438090153,1.1256361597086806,0.025176594516548856,0.03481426482046947,0.37347849121342236,0.2982872512720065,0.7472522718765955,0.6844344889275644,0.2390890697140569,133997.0,0.23509481555557213
Stable-Tail-only pool,A,6,0.3,0.23212813228176465,0.6382749428069048,0.03377109332479618,0.030493928949559223,0.06621296315595235,0.14231243580379535,A_Stable-Tail-GNN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed0_A_Stable-Tail-GNN_seed0,2.0,0.0,167756.0,"[[0, 48, 49, 12, 13, 17, 44, 29, 47, 21, 27, 0], [0, 20, 5, 36, 31, 9, 43, 8, 7, 22, 46, 0], [0, 37, 10, 35, 18, 34, 33, 50, 38, 3, 15, 0], [0, 14, 42, 16, 45, 25, 2, 28, 26, 23, 30, 0], [0, 40, 6, 19, 24, 41, 4, 32, 39, 11, 1, 0]]",2.467543887264015,0.0429850262042327,0.09824344565602236,0.26565452190450767,39.0,0.8978676639822751,0.11821519561844178,0.26715820182952776,0.6934224747070541,0.6767148945098854,0.5313090438090153,1.1228536835790648,0.02528715223292794,0.04061241617943193,0.485046606288048,0.3008915678476647,0.7364956716338267,0.6761306787025064,0.2390890697140569,133997.0,0.2519384762345426
Stable-Tail-only pool,A,7,0.2,0.7181115521539277,0.48452584025343504,0.10330563114700488,0.09916614693301533,0.2402380254419565,0.3524712033978715,A_Stable-Tail-GNN_seed4,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed4_A_Stable-Tail-GNN_seed4,1.0,0.0,159846.0,"[[0, 48, 1, 41, 24, 19, 6, 17, 13, 12, 49, 0], [0, 27, 21, 47, 29, 4, 32, 39, 11, 45, 15, 0], [0, 42, 14, 3, 16, 25, 2, 28, 26, 23, 30, 0], [0, 20, 44, 38, 50, 33, 34, 18, 35, 10, 37, 0], [0, 40, 9, 31, 36, 5, 43, 8, 7, 22, 46, 0]]",2.8284050276732007,0.05446624061808244,0.13335377188302813,0.3734145939377382,38.0,0.8892961468088297,0.11821519561844178,0.24237532754582913,0.7316292756429255,0.7241721676830248,0.5313090438090153,1.8243924796858715,0.052430591080215236,0.08939521996037536,0.4924855427151384,0.21115659918898166,0.8106765280281234,0.7820715311263963,0.29873167515019056,133998.0,0.19289840146867865
Stable-Tail-only pool,A,7,0.25,0.45162026254677007,0.6148049562299661,0.08560881044691808,0.06009885132997713,0.09105293359848607,0.3095216316828233,A_Stable-Tail-GNN_seed5,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed5_A_Stable-Tail-GNN_seed5,2.0,0.0,166796.0,"[[0, 48, 42, 14, 3, 15, 16, 20, 44, 17, 13, 0], [0, 6, 19, 24, 41, 32, 4, 29, 47, 21, 27, 0], [0, 1, 45, 11, 25, 2, 28, 26, 23, 30, 12, 0], [0, 37, 10, 35, 18, 34, 33, 5, 36, 40, 49, 0], [0, 39, 9, 31, 38, 50, 43, 8, 7, 22, 46, 0]]",2.7240789985835665,0.04776762816704697,0.11592422398215776,0.26565452190450767,41.0,0.9647532227648579,0.09531349520162793,0.3028400540158138,0.7222936885552738,0.713841990331894,0.5313090438090153,1.2914498948610333,0.03082343870049614,0.0532424066532488,0.4154057827556588,0.2857645872333969,0.7472616736729516,0.69288061966594,0.2922199740949584,133998.0,0.24476484723652592
Stable-Tail-only pool,A,7,0.3,0.388231817990472,0.725982716928787,0.060586451640543444,0.05074941774244376,0.12444186703330953,0.2034093276634631,A_Stable-Tail-GNN_seed6,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed6_A_Stable-Tail-GNN_seed6,2.0,0.0,172727.0,"[[0, 27, 21, 47, 29, 4, 32, 41, 24, 6, 19, 0], [0, 20, 44, 17, 13, 12, 14, 3, 16, 42, 48, 0], [0, 39, 38, 50, 5, 33, 34, 18, 35, 10, 37, 0], [0, 15, 11, 45, 25, 2, 28, 26, 23, 30, 49, 0], [0, 40, 9, 31, 36, 43, 8, 7, 22, 46, 1, 0]]",2.5765675683122353,0.046164542228466936,0.06730006963869889,0.26565452190450767,39.0,0.964753222764858,0.09531349520162793,0.33442482795161577,0.7062857874735906,0.6883199914880023,0.5313090438090153,1.4107271247062896,0.03662621567090877,0.06398804225353834,0.5852533093850192,0.37446423043582233,0.7808899987256859,0.7335405778306605,0.2922199740949584,133998.0,0.289026701891073
Stable-Tail-only pool,A,8,0.2,0.6455335411268316,0.4746076763093212,0.13726591859762496,0.07973272024576052,0.14720401097504757,0.403196342125276,A_Stable-Tail-GNN_seed7,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed7_A_Stable-Tail-GNN_seed7,1.0,0.0,159100.0,"[[0, 48, 12, 30, 23, 26, 28, 2, 25, 11, 45, 0], [0, 13, 17, 44, 20, 33, 34, 36, 7, 22, 46, 0], [0, 39, 9, 31, 38, 50, 5, 43, 8, 40, 49, 0], [0, 1, 41, 24, 6, 19, 14, 3, 15, 16, 42, 0], [0, 27, 21, 47, 29, 4, 32, 18, 35, 10, 37, 0]]",3.051565010745123,0.05721862802571218,0.14779540899370916,0.3734145939377382,40.0,0.9132592396797641,0.12524431491564983,0.23184535025583708,0.7448152506490118,0.7426993566346086,0.5313090438090153,1.6674105026441437,0.044788862763228805,0.0824992434170766,0.5731890863688205,0.29711666090418065,0.7968231553269678,0.755987334155917,0.33607313454396437,133998.0,0.18733115419633128
Stable-Tail-only pool,A,8,0.25,0.30873906585060334,0.6181697863490263,0.050434867823086274,0.05545442392970352,0.06489508337778892,0.16500053358064223,A_Stable-Tail-GNN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed3_A_Stable-Tail-GNN_seed3,2.0,0.0,166693.0,"[[0, 49, 30, 23, 26, 28, 2, 25, 11, 45, 1, 0], [0, 27, 10, 37, 13, 17, 44, 20, 16, 42, 14, 0], [0, 46, 22, 7, 8, 43, 9, 31, 40, 12, 48, 0], [0, 39, 32, 4, 41, 24, 19, 6, 29, 47, 21, 0], [0, 35, 18, 34, 33, 36, 5, 50, 38, 3, 15, 0]]",2.5552706782089634,0.05152042245342826,0.1130442958768186,0.26565452190450767,34.0,0.7734797843238619,0.08658034841474725,0.24344706474487254,0.698363491307,0.6837092187633039,0.5313090438090153,1.3107465594726324,0.034173042337598256,0.06131756295286536,0.4371132030332,0.26640196127997595,0.7953389579317751,0.7587072332277527,0.2870199778228758,133998.0,0.24399617904744847
Stable-Tail-only pool,A,8,0.3,0.24461345335073714,0.7275099262620534,0.035658866658669804,0.05289248574263142,0.024742580446070903,0.1568540695214672,A_Stable-Tail-GNN_seed8,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed8_A_Stable-Tail-GNN_seed8,2.0,0.0,172476.0,"[[0, 48, 42, 14, 3, 16, 15, 11, 25, 45, 1, 0], [0, 12, 19, 6, 24, 41, 4, 29, 47, 21, 27, 0], [0, 39, 32, 18, 35, 10, 37, 13, 17, 44, 20, 0], [0, 49, 30, 23, 26, 28, 2, 5, 36, 33, 34, 0], [0, 40, 9, 31, 38, 50, 43, 8, 7, 22, 46, 0]]",2.4708164930985155,0.05091912612425519,0.06451803720532572,0.26565452190450767,33.0,0.8460886561738579,0.13720549182568376,0.24016718215951594,0.6968063642962454,0.6816917145891097,0.5313090438090153,1.1367563199945374,0.027016723534836536,0.03826249108494908,0.38262200274600433,0.23353508290837932,0.7535051139437048,0.7056786827322438,0.2390890697140569,133998.0,0.28715353960506873
Stable-Tail-only pool,A,9,0.2,0.6653744651216054,0.4953797527191596,0.11698418380612183,0.08399611711099733,0.2212400186777578,0.318316056831462,A_Stable-Tail-GNN_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed1_A_Stable-Tail-GNN_seed1,1.5,0.0,160641.0,"[[0, 42, 14, 3, 16, 20, 44, 17, 13, 49, 12, 0], [0, 39, 38, 50, 5, 33, 34, 18, 35, 10, 37, 0], [0, 40, 9, 31, 36, 7, 8, 43, 22, 46, 15, 0], [0, 48, 30, 23, 26, 28, 2, 25, 11, 45, 1, 0], [0, 27, 21, 47, 29, 4, 32, 41, 24, 6, 19, 0]]",2.765086310968033,0.04993990828678931,0.12699906688250098,0.26565452190450767,40.0,0.964753222764858,0.09531349520162793,0.2923283454485295,0.7263921965238327,0.7146913824075823,0.5313090438090153,1.4795834138246984,0.03987333652128098,0.06903299880841841,0.5852533093850192,0.33048630739159557,0.7971082978499038,0.7650756669423574,0.2870199778228758,133997.0,0.19884027254341516
Stable-Tail-only pool,A,9,0.25,0.45323869838439124,0.6079018313656224,0.07055478174499316,0.09463622917633524,0.09968891587166005,0.1874450848301351,A_Stable-Tail-GNN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed3_A_Stable-Tail-GNN_seed3,2.0,0.0,166693.0,"[[0, 27, 10, 37, 13, 17, 44, 20, 16, 42, 14, 0], [0, 35, 18, 34, 33, 36, 5, 50, 38, 3, 15, 0], [0, 21, 47, 29, 6, 19, 24, 41, 4, 32, 39, 0], [0, 49, 30, 23, 26, 28, 2, 25, 11, 1, 48, 0], [0, 45, 46, 22, 7, 8, 43, 9, 31, 40, 12, 0]]",2.5552706782089634,0.05152042245342826,0.1130442958768186,0.26565452190450767,34.0,0.7734797843238619,0.0942011733667149,0.2463495519721286,0.6983634913069998,0.6837092187633038,0.5313090438090153,1.2001504002665975,0.029398889014040055,0.05149031299929257,0.4371132030332,0.2997663903805954,0.7678948284814571,0.7173823212467061,0.2870199778228758,133997.0,0.24400546280886887
Stable-Tail-only pool,A,9,0.3,0.37427383075105236,0.7064795017198103,0.07311594109867649,0.05858013616243829,0.049590358878781986,0.26881451689743463,A_Stable-Tail-GNN_seed8,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed8_A_Stable-Tail-GNN_seed8,2.0,0.0,171995.0,"[[0, 37, 10, 35, 18, 34, 33, 36, 31, 9, 40, 0], [0, 48, 1, 45, 11, 25, 2, 28, 26, 23, 30, 0], [0, 19, 6, 24, 41, 32, 4, 29, 47, 21, 27, 0], [0, 39, 38, 50, 5, 43, 8, 7, 22, 46, 15, 0], [0, 12, 49, 13, 17, 44, 20, 16, 3, 14, 42, 0]]",2.5668446215839475,0.04616454222846693,0.0673000696386989,0.26565452190450767,39.0,0.9587318005984415,0.09531349520162793,0.3443936051347569,0.7153945762274494,0.7029724749414998,0.5313090438090153,1.0849791642000342,0.024946473819688612,0.037919174917476484,0.37347849121342236,0.3310533840016454,0.7467872812757115,0.6880246813341373,0.2390890697140569,133997.0,0.2835735128398397
Stable-Tail-only pool,B,0,0.2,0.9080492191763714,0.3591654247391952,0.14677467961128499,0.12520609225977405,0.3294743457501382,0.3627760185908003,B_Stable-Tail-GNN_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,1.0,0.0,172027.0,"[[0, 27, 49, 37, 1, 41, 15, 3, 14, 38, 50, 0], [0, 24, 32, 46, 5, 22, 6, 4, 35, 43, 29, 0], [0, 44, 45, 12, 34, 17, 39, 8, 7, 16, 19, 0], [0, 42, 11, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 36, 31, 40, 25, 20, 21, 18, 10, 23, 13, 0]]",3.7349558666882428,0.08690104346439638,0.1694882813000646,0.3734145939377382,39.0,1.3583138874316747,0.13115998260057604,0.33439770593626705,0.7708344601482262,0.7689116420636922,0.5313090438090153,2.0652168091103684,0.05569644385382204,0.08402381088579548,0.9054965545686066,0.3840149410425542,0.8344361749086362,0.8060309736147484,0.43059581300690836,145999.0,0.17827519366571004
Stable-Tail-only pool,B,0,0.25,0.45841204785138734,0.4216067781641552,0.059042123089596624,0.07229830074180285,0.16638259126482438,0.17678146402672132,B_Stable-Tail-GNN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed0_B_Stable-Tail-GNN_seed0,1.0,0.0,176552.0,"[[0, 13, 23, 10, 18, 21, 20, 25, 40, 31, 36, 0], [0, 45, 2, 48, 34, 17, 39, 8, 7, 16, 19, 0], [0, 29, 43, 35, 4, 9, 47, 28, 30, 26, 33, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 1, 11, 42, 41, 15, 3, 14, 38, 50, 44, 0]]",3.2894254223395505,0.07672979656850042,0.1495327699349044,0.27637694867296575,41.0,1.055891483552508,0.1022344930789563,0.2376036148168248,0.7467891455541218,0.7359947946697005,0.5313090438090153,1.6482455781291923,0.039354238576669684,0.07049322556335094,0.5788076209779104,0.32430753271788193,0.7909944787635734,0.7362141905409582,0.45161268723766307,145999.0,0.20926855663394955
Stable-Tail-only pool,B,0,0.3,0.39946597622207025,0.5217199315559972,0.05622987911176465,0.059282572487228596,0.1356445894055827,0.1780527254605315,B_Stable-Tail-GNN_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,2.0,0.0,183807.0,"[[0, 19, 16, 7, 8, 39, 17, 34, 3, 14, 38, 0], [0, 45, 40, 25, 20, 21, 18, 10, 23, 13, 12, 0], [0, 33, 26, 30, 28, 47, 9, 48, 2, 11, 15, 0], [0, 29, 43, 35, 4, 6, 22, 5, 42, 41, 1, 0], [0, 50, 36, 31, 46, 32, 24, 37, 49, 27, 44, 0]]",3.2751440613632443,0.07422759071547032,0.13998045745130028,0.27637694867296575,40.0,1.1232410043972478,0.13115998260057604,0.24808844033842425,0.7453883577863913,0.7362197793135395,0.5313090438090153,1.5696587573938507,0.03951234451472329,0.06421589518080448,0.5318290040840852,0.29067195962999115,0.7933212916263659,0.7558064243464063,0.2211015589383726,145999.0,0.25896067781286175
Stable-Tail-only pool,B,1,0.2,0.8253977331957688,0.3660236242203455,0.14732611016726452,0.15213764260853385,0.17088328133210956,0.405826112958654,B_Stable-Tail-GNN_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,1.0,0.0,172524.0,"[[0, 45, 12, 21, 18, 10, 23, 8, 7, 16, 19, 0], [0, 33, 26, 30, 28, 9, 47, 2, 48, 3, 14, 0], [0, 44, 50, 38, 15, 11, 41, 1, 37, 49, 27, 0], [0, 13, 24, 32, 46, 5, 20, 25, 40, 31, 36, 0], [0, 42, 39, 17, 34, 22, 6, 4, 35, 43, 29, 0]]",3.921911563198058,0.09293010612767061,0.18917176467245123,0.3734145939377382,41.0,1.340658423335924,0.13115998260057604,0.31199479796801954,0.7817099883628489,0.7830697869457435,0.5313090438090153,1.6460396388438197,0.041022325539204395,0.07605656890741094,0.5833761712260084,0.29794267575037714,0.8053031534934292,0.7698888134873718,0.2211015589383726,145999.0,0.18167932657072994
Stable-Tail-only pool,B,1,0.25,0.5756848574075841,0.43703427719821164,0.07038894035331686,0.08598327804502642,0.20452030808706942,0.25761810575428995,B_Stable-Tail-GNN_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,1.5,0.0,177670.0,"[[0, 42, 11, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 44, 19, 16, 7, 8, 39, 17, 34, 12, 45, 0], [0, 29, 43, 35, 4, 6, 22, 5, 46, 32, 24, 0], [0, 50, 38, 14, 3, 15, 41, 1, 49, 37, 27, 0], [0, 36, 31, 40, 25, 20, 21, 18, 10, 23, 13, 0]]",3.4658587393641795,0.078522779196519,0.1522081112475675,0.27637694867296575,39.0,1.117924899848379,0.13115998260057604,0.30156053844899144,0.758866681574577,0.7550321917470411,0.5313090438090153,1.7381139870919549,0.043273339972380635,0.08196611842789171,0.5864340970771507,0.2959475120619306,0.8052051134064289,0.7699833863603965,0.3984817828567615,145999.0,0.21692614332974883
Stable-Tail-only pool,B,1,0.3,0.19102807906193925,0.5444334050891428,0.01575101054547779,0.010830189370845206,0.09311926720601281,0.12099484513751649,B_Stable-Tail-GNN_seed4,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed4_B_Stable-Tail-GNN_seed4,1.5,0.0,185453.0,"[[0, 29, 43, 35, 4, 6, 22, 5, 42, 11, 41, 0], [0, 45, 20, 40, 25, 21, 18, 10, 23, 13, 12, 0], [0, 33, 26, 30, 28, 9, 47, 3, 14, 38, 50, 0], [0, 36, 31, 46, 32, 24, 37, 27, 49, 1, 44, 0], [0, 19, 16, 7, 8, 39, 17, 34, 48, 2, 15, 0]]",3.1419869068343456,0.06215567892189806,0.14091555351095605,0.27637694867296575,37.0,0.8182055074579151,0.09420177305157329,0.16765568099045502,0.7431019893054582,0.7291861679851945,0.5313090438090153,1.4331768620597993,0.034606681815298156,0.05593983525131389,0.48222480958366765,0.28311547872560916,0.7729114769888425,0.7291376854745708,0.2211015589383726,145999.0,0.2702347276351208
Stable-Tail-only pool,B,2,0.2,1.237039423680715,0.3627007228110246,0.1799306557863336,0.22038927450212994,0.42707499490929335,0.37851044796165617,B_Stable-Tail-GNN_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,1.0,0.0,172707.0,"[[0, 14, 45, 12, 34, 17, 39, 8, 7, 16, 19, 0], [0, 36, 31, 40, 25, 20, 21, 18, 10, 23, 13, 0], [0, 15, 3, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 29, 43, 35, 4, 6, 22, 5, 46, 32, 24, 0], [0, 27, 49, 37, 1, 41, 11, 42, 38, 50, 44, 0]]",3.735508456867172,0.08690104346439637,0.1694882813000646,0.3734145939377382,39.0,1.334589145436123,0.11730120839101651,0.3280406574713257,0.7691197324046997,0.7680006530295352,0.5313090438090153,2.2943197268418984,0.06026977621257772,0.11685099813528341,0.9095204355939661,0.34491569228697516,0.83613938335209,0.8115158649855042,0.43059581300690836,146664.0,0.17756913762068402
Stable-Tail-only pool,B,2,0.25,0.7859929282649833,0.507680737573639,0.11570630723312275,0.14367706602119365,0.2313544331045,0.30315611176994667,B_Stable-Tail-GNN_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,2.0,0.0,183117.0,"[[0, 44, 45, 12, 34, 17, 39, 8, 7, 16, 19, 0], [0, 42, 41, 2, 48, 47, 9, 28, 30, 26, 33, 0], [0, 36, 31, 40, 25, 20, 21, 18, 10, 23, 13, 0], [0, 29, 43, 35, 4, 6, 22, 5, 46, 32, 24, 0], [0, 50, 38, 14, 3, 15, 11, 1, 49, 37, 27, 0]]",3.46585873936418,0.07852277919651901,0.1522081112475675,0.27637694867296575,39.0,1.1207363108820594,0.13115998260057604,0.3018850076492794,0.758866681574577,0.7550321917470412,0.5313090438090153,1.7629942768738804,0.04348256094388164,0.08196611842789168,0.5888237964557788,0.282075611867469,0.8039028532244294,0.7676844236852202,0.3984817828567615,146664.0,0.2485477008672885
Stable-Tail-only pool,B,2,0.3,0.37565880594487394,0.6104619584139939,0.07042370141795787,0.10434989947592067,0.0,0.19307061115014942,B_Stable-Tail-GNN_seed6,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed6_B_Stable-Tail-GNN_seed6,1.5,0.0,190497.0,"[[0, 19, 16, 7, 8, 39, 17, 34, 3, 14, 38, 0], [0, 15, 11, 48, 2, 47, 9, 28, 30, 26, 33, 0], [0, 45, 13, 23, 10, 18, 21, 20, 25, 40, 12, 0], [0, 50, 44, 36, 31, 46, 32, 24, 37, 49, 27, 0], [0, 1, 41, 42, 5, 22, 6, 4, 35, 43, 29, 0]]",3.2757370465650384,0.07422759071547033,0.13998045745130025,0.27637694867296575,40.0,1.123241004397248,0.13115998260057604,0.24789871175934186,0.745066441053353,0.7360865062735503,0.5313090438090153,1.1349330392715384,0.024411614321279727,0.04057478591976545,0.5387396112600786,0.34316568179530793,0.7390738573838729,0.659901006257879,0.34535087847585993,146664.0,0.2988667975781378
Stable-Tail-only pool,B,3,0.2,0.4798202889343443,0.34955824607329844,0.11194456796908467,0.09457056156121925,0.0388210236722049,0.27982714834123246,B_Stable-Tail-GNN_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,1.0,0.0,172302.0,"[[0, 44, 36, 31, 40, 25, 20, 35, 4, 43, 29, 0], [0, 1, 41, 2, 48, 47, 9, 28, 30, 26, 33, 0], [0, 11, 42, 7, 16, 8, 39, 17, 34, 3, 15, 0], [0, 19, 21, 18, 10, 23, 13, 45, 14, 38, 50, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0]]",3.62812474976064,0.08298182158948349,0.16140488618305676,0.27637694867296575,41.0,1.1525685493571916,0.13115998260057604,0.22935128978759933,0.756344914340545,0.7548141287376677,0.5313090438090153,1.4761519354609844,0.03555658005905711,0.05177864158008907,0.6189265086509045,0.2974474050668581,0.7742852646982696,0.7190750097400138,0.3984817828567615,146664.0,0.17480772377679593
Stable-Tail-only pool,B,3,0.25,0.41847442243951266,0.4289103403141361,0.06997574002209427,0.09497585218192074,0.050937960332254936,0.21521803544264398,B_Stable-Tail-GNN_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,1.5,0.0,178122.0,"[[0, 41, 11, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 50, 38, 14, 45, 13, 23, 10, 18, 21, 19, 0], [0, 36, 31, 40, 25, 20, 35, 4, 43, 29, 44, 0], [0, 15, 3, 34, 17, 39, 8, 16, 7, 42, 1, 0]]",3.3898221191502196,0.08306818049022405,0.1568717384991642,0.27637694867296575,38.0,1.1215645170458999,0.13115998260057604,0.2776456836809089,0.7468255474286793,0.74329014931773,0.5313090438090153,1.5215501728067111,0.03711450862580043,0.06681355280345462,0.5898917334147955,0.2923406386240872,0.7827096892643302,0.7345593467714431,0.3984817828567615,146664.0,0.2144902634593356
Stable-Tail-only pool,B,3,0.3,0.2629556061779531,0.5983038830715532,0.028123356164229472,0.0456552409488125,0.07795633520815302,0.13113086581589126,B_Stable-Tail-GNN_seed8,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed8_B_Stable-Tail-GNN_seed8,2.0,0.0,190546.0,"[[0, 50, 27, 49, 37, 24, 32, 46, 31, 36, 44, 0], [0, 1, 11, 42, 5, 22, 6, 4, 35, 43, 29, 0], [0, 20, 40, 25, 21, 18, 10, 23, 13, 12, 45, 0], [0, 33, 26, 30, 28, 47, 9, 48, 2, 41, 15, 0], [0, 38, 14, 3, 34, 17, 39, 8, 7, 16, 19, 0]]",3.1521806681370164,0.07255899633350281,0.14091555351095605,0.27637694867296575,39.0,1.1260524154309277,0.13115998260057604,0.2893725516474357,0.7403574583996406,0.7282919738470266,0.5313090438090153,1.6227792730095651,0.04066168109719156,0.06717903328385338,0.5356989336092718,0.29807025098084305,0.7924944522767075,0.7539614833657438,0.3799374820649191,146664.0,0.2992008945617193
